"drive_id","drive_start","drive_end"
"2019_03_NYG_TB_10","Kickoff","Punt"
"2016_10_KC_CAR_5","Punt","Punt"
"2019_12_IND_HOU_17","Punt","Turnover"
"2016_16_NYG_PHI_12","Kickoff","Touchdown"
"2021_02_ATL_TB_11","Punt","Touchdown"
"2016_08_ARI_CAR_8","Kickoff","Punt"
"2018_11_DEN_LAC_15","Kickoff","Punt"
"2018_15_NE_PIT_1","Kickoff","Touchdown"
"2020_13_BUF_SF_18","Punt","Touchdown"
"2020_11_MIA_DEN_18","Punt","Field Goal"
"2016_03_OAK_TEN_4","Punt","Punt"
"2018_17_DET_GB_9","Punt","Touchdown"
"2018_05_ARI_SF_13","Punt","Punt"
"2019_12_TB_ATL_19","Kickoff","Field Goal"
"2017_12_MIA_NE_9","Interception","Turnover"
"2018_01_TEN_MIA_6","Punt","Turnover"
"2019_14_SEA_LA_15","Punt","Punt"
"2020_02_BAL_HOU_3","Punt","Punt"
"2019_03_CIN_BUF_1","Kickoff","Punt"
"2017_04_CIN_CLE_21","Punt","Touchdown"
"2017_11_TB_MIA_11","Punt","Punt"
"2018_05_BAL_CLE_1","Kickoff","Punt"
"2017_05_KC_HOU_20","Punt","Touchdown"
"2021_03_WAS_BUF_2","Kickoff","Punt"
"2018_08_TB_CIN_24","Punt","Punt"
"2020_13_IND_HOU_2","Punt","Touchdown"
"2018_13_DEN_CIN_18","Kickoff","Turnover"
"2017_12_JAX_ARI_15","Kickoff","Punt"
"2016_14_ATL_LA_8","Kickoff","Punt"
"2017_05_JAX_PIT_16","Kickoff","Punt"
"2016_11_PHI_SEA_8","Kickoff","Punt"
"2021_08_DAL_MIN_7","Kickoff","Field Goal"
"2017_04_NO_MIA_11","Punt","Punt"
"2019_02_MIN_GB_2","Kickoff","Field Goal"
"2021_16_MIA_NO_8","Punt","Punt"
"2016_15_CLE_BUF_6","Punt","Punt"
"2020_02_JAX_TEN_11","Kickoff","Touchdown"
"2018_11_CIN_BAL_19","Punt","Field Goal"
"2016_17_NYG_WAS_4","Punt","Field Goal"
"2020_08_LA_MIA_9","Kickoff","Punt"
"2019_01_GB_CHI_6","Punt","Punt"
"2016_03_SF_SEA_5","Punt","Punt"
"2018_01_HOU_NE_13","Interception","Punt"
"2020_02_JAX_TEN_16","Punt","Punt"
"2016_11_GB_WAS_15","Kickoff","Touchdown"
"2017_16_OAK_PHI_16","Interception","Turnover"
"2018_08_CLE_PIT_12","Kickoff","Turnover"
"2016_08_GB_ATL_2","Kickoff","Touchdown"
"2016_11_GB_WAS_3","Punt","Punt"
"2018_01_WAS_ARI_2","Punt","Punt"
"2018_08_SF_ARI_12","Kickoff","Punt"
"2018_12_ARI_LAC_20","Punt","Field Goal"
"2018_08_SF_ARI_13","Punt","Punt"
"2019_14_TEN_OAK_1","Kickoff","Turnover"
"2021_04_PIT_GB_3","Punt","Punt"
"2019_17_PIT_BAL_12","Punt","Turnover"
"2018_03_OAK_MIA_2","Kickoff","Punt"
"2019_01_SF_TB_20","Kickoff","Turnover"
"2018_15_DET_BUF_4","Punt","Touchdown"
"2018_16_GB_NYJ_1","Kickoff","Field Goal"
"2018_01_JAX_NYG_15","Punt","Punt"
"2018_04_DET_DAL_13","Punt","Touchdown"
"2021_09_NYJ_IND_13","Kickoff","Punt"
"2020_16_CHI_JAX_22","Punt","Punt"
"2017_15_MIA_BUF_6","Punt","Field Goal"
"2021_10_PHI_DEN_1","Kickoff","Field Goal"
"2019_15_PHI_WAS_8","Punt","Punt"
"2018_13_NO_DAL_15","Punt","Punt"
"2017_15_PHI_NYG_4","Kickoff","Punt"
"2020_06_BAL_PHI_19","Kickoff","Punt"
"2017_05_ARI_PHI_4","Punt","Touchdown"
"2017_03_DEN_BUF_19","Punt","Turnover"
"2018_03_TEN_JAX_4","Fumble","Field Goal"
"2019_13_BUF_DAL_15","Kickoff","Turnover"
"2017_09_BUF_NYJ_10","Punt","Turnover"
"2021_04_SEA_SF_19","Kickoff","Touchdown"
"2018_08_NYJ_CHI_7","Punt","Punt"
"2021_13_MIN_DET_3","Fumble","Field Goal"
"2019_14_IND_TB_1","Kickoff","Turnover"
"2020_15_CHI_MIN_13","Kickoff","Touchdown"
"2018_14_CIN_LAC_19","Kickoff","Field Goal"
"2016_01_DET_IND_20","Kickoff","Touchdown"
"2017_06_PIT_KC_16","Punt","Touchdown"
"2021_17_LV_IND_18","Kickoff","Field Goal"
"2019_10_DET_CHI_12","Kickoff","Touchdown"
"2020_03_TB_DEN_16","Punt","Punt"
"2020_13_NE_LAC_13","Interception","Punt"
"2016_06_JAX_CHI_3","Interception","Field Goal"
"2021_05_DET_MIN_5","Kickoff","Punt"
"2018_04_TB_CHI_4","Punt","Punt"
"2018_03_NYJ_CLE_3","Punt","Punt"
"2021_15_CIN_DEN_4","Kickoff","Punt"
"2020_07_DET_ATL_10","Kickoff","Field Goal"
"2019_05_ATL_HOU_6","Kickoff","Touchdown"
"2017_15_HOU_JAX_14","Interception","Touchdown"
"2017_16_NYG_ARI_15","Kickoff","Touchdown"
"2019_02_MIN_GB_13","Interception","Turnover"
"2016_02_DAL_WAS_10","Kickoff","Touchdown"
"2017_05_MIN_CHI_8","Punt","Punt"
"2016_03_OAK_TEN_20","Punt","Punt"
"2021_08_TB_NO_16","Kickoff","Punt"
"2017_06_SF_WAS_20","Punt","Touchdown"
"2018_13_BUF_MIA_9","Punt","Punt"
"2018_12_SEA_CAR_10","Kickoff","Field Goal"
"2021_07_CIN_BAL_24","Punt","Punt"
"2021_04_SEA_SF_21","Kickoff","Touchdown"
"2018_14_NYJ_BUF_21","Kickoff","Turnover"
"2019_05_CHI_OAK_15","Kickoff","Punt"
"2019_16_GB_MIN_14","Punt","Punt"
"2016_16_BAL_PIT_16","Interception","Field Goal"
"2017_13_IND_JAX_9","Kickoff","Touchdown"
"2016_06_NYJ_ARI_20","Kickoff","Turnover"
"2017_05_MIN_CHI_21","Punt","Punt"
"2020_14_HOU_CHI_21","Punt","Punt"
"2021_10_NO_TEN_8","Kickoff","Punt"
"2019_01_BUF_NYJ_4","Kickoff","Punt"
"2018_16_MIN_DET_11","Kickoff","Punt"
"2021_06_DAL_NE_18","Kickoff","Field Goal"
"2016_07_NYG_LA_22","Interception","Touchdown"
"2019_11_CIN_OAK_15","Kickoff","Punt"
"2020_08_MIN_GB_9","Kickoff","Punt"
"2021_09_DEN_DAL_14","Fumble","Field Goal"
"2019_05_ARI_CIN_13","Fumble","Field Goal"
"2016_06_NYJ_ARI_14","Punt","Punt"
"2020_14_ATL_LAC_13","Punt","Punt"
"2021_08_PHI_DET_5","Kickoff","Punt"
"2020_14_WAS_SF_29","Fumble","Punt"
"2019_14_CAR_ATL_21","Interception","Field Goal"
"2017_10_NE_DEN_14","Kickoff","Punt"
"2020_08_SF_SEA_7","Kickoff","Touchdown"
"2019_02_CLE_NYJ_23","Fumble","Punt"
"2017_10_PIT_IND_7","Kickoff","Punt"
"2018_02_MIN_GB_9","Punt","Field Goal"
"2019_03_CHI_WAS_3","Kickoff","Punt"
"2017_05_BAL_OAK_10","Kickoff","Punt"
"2021_15_NE_IND_17","Punt","Touchdown"
"2020_12_HOU_DET_18","Punt","Touchdown"
"2017_08_LAC_NE_9","Punt","Field Goal"
"2019_05_ARI_CIN_11","Kickoff","Punt"
"2018_08_CLE_PIT_20","Kickoff","Punt"
"2017_01_PHI_WAS_16","Punt","Turnover"
"2021_12_NYJ_HOU_3","Kickoff","Punt"
"2018_02_LAC_BUF_17","Interception","Punt"
"2018_13_NYJ_TEN_19","Punt","Field Goal"
"2016_13_SF_CHI_6","Punt","Punt"
"2016_12_NYG_CLE_19","Punt","Punt"
"2017_02_WAS_LA_4","Punt","Touchdown"
"2021_11_NO_PHI_22","Kickoff","Touchdown"
"2020_10_TB_CAR_1","Kickoff","Punt"
"2021_03_MIA_LV_18","Punt","Turnover"
"2017_14_BAL_PIT_3","Kickoff","Punt"
"2021_06_TB_PHI_16","Kickoff","Touchdown"
"2020_17_SEA_SF_9","Punt","Punt"
"2018_09_TB_CAR_12","Fumble","Touchdown"
"2021_18_PIT_BAL_8","Punt","Punt"
"2018_13_BUF_MIA_15","Punt","Punt"
"2016_17_CAR_TB_19","Punt","Punt"
"2016_17_OAK_DEN_21","Fumble","Field Goal"
"2017_03_DEN_BUF_3","Punt","Punt"
"2017_16_ATL_NO_24","Kickoff","Punt"
"2016_17_CLE_PIT_12","Fumble","Touchdown"
"2018_03_PIT_TB_23","Kickoff","Punt"
"2017_03_DAL_ARI_11","Punt","Punt"
"2016_13_DAL_MIN_22","Punt","Punt"
"2021_15_MIN_CHI_10","Interception","Field Goal"
"2016_16_CIN_HOU_17","Kickoff","Turnover"
"2021_01_NYJ_CAR_3","Punt","Punt"
"2019_16_GB_MIN_20","Kickoff","Punt"
"2017_02_MIN_PIT_23","Kickoff","Turnover"
"2016_03_ARI_BUF_23","Kickoff","Turnover"
"2018_07_NYG_ATL_12","Fumble","Turnover"
"2018_12_TEN_HOU_2","Kickoff","Punt"
"2019_04_SEA_ARI_9","Punt","Field Goal"
"2019_02_LAC_DET_3","Punt","Touchdown"
"2018_15_TEN_NYG_6","Punt","Punt"
"2016_07_SD_ATL_1","Kickoff","Touchdown"
"2017_14_CHI_CIN_12","Punt","Punt"
"2017_10_MIN_WAS_20","Fumble","Punt"
"2019_06_TEN_DEN_19","Punt","Turnover"
"2017_14_SF_HOU_19","Punt","Punt"
"2017_14_DAL_NYG_22","Kickoff","Turnover"
"2017_13_CAR_NO_18","Punt","Field Goal"
"2021_06_LA_NYG_7","Kickoff","Turnover"
"2017_12_NO_LA_9","Punt","Touchdown"
"2020_10_LAC_MIA_18","Punt","Field Goal"
"2018_07_MIN_NYJ_10","Kickoff","Punt"
"2018_04_BUF_GB_16","Fumble","Punt"
"2020_09_BAL_IND_9","Punt","Punt"
"2017_05_BUF_CIN_4","Kickoff","Punt"
"2021_13_WAS_LV_12","Punt","Field Goal"
"2017_01_ATL_CHI_10","Kickoff","Punt"
"2019_07_KC_DEN_13","Punt","Punt"
"2021_07_HOU_ARI_4","Punt","Punt"
"2017_17_CIN_BAL_14","Punt","Punt"
"2021_10_JAX_IND_9","Punt","Punt"
"2020_03_TEN_MIN_6","Kickoff","Touchdown"
"2020_05_PHI_PIT_12","Interception","Touchdown"
"2019_08_NYJ_JAX_21","Kickoff","Turnover"
"2016_12_NYG_CLE_16","Punt","Punt"
"2016_01_MIN_TEN_4","Kickoff","Field Goal"
"2018_14_DEN_SF_11","Punt","Touchdown"
"2018_05_ARI_SF_6","Punt","Punt"
"2019_12_JAX_TEN_20","Fumble","Touchdown"
"2018_03_IND_PHI_20","Kickoff","Turnover"
"2018_17_SF_LA_14","Kickoff","Touchdown"
"2021_04_BAL_DEN_22","Punt","Punt"
"2016_08_GB_ATL_6","Kickoff","Punt"
"2016_09_JAX_KC_3","Punt","Punt"
"2018_06_KC_NE_9","Kickoff","Touchdown"
"2019_15_MIA_NYG_4","Fumble","Punt"
"2020_15_NYJ_LA_6","Punt","Field Goal"
"2019_15_CLE_ARI_11","Kickoff","Touchdown"
"2019_16_BUF_NE_1","Kickoff","Turnover"
"2021_02_BUF_MIA_17","Kickoff","Touchdown"
"2018_14_CIN_LAC_12","Kickoff","Turnover"
"2019_01_LA_CAR_3","Punt","Punt"
"2017_15_CHI_DET_1","Kickoff","Field Goal"
"2017_09_TB_NO_11","Kickoff","Punt"
"2021_01_SEA_IND_7","Punt","Punt"
"2020_13_JAX_MIN_21","Punt","Punt"
"2020_08_LV_CLE_1","Kickoff","Field Goal"
"2021_04_JAX_CIN_7","Punt","Touchdown"
"2018_11_GB_SEA_9","Punt","Touchdown"
"2020_02_CAR_TB_17","Punt","Touchdown"
"2019_16_NYG_WAS_21","Punt","Touchdown"
"2016_14_OAK_KC_13","Kickoff","Turnover"
"2019_03_NYG_TB_18","Punt","Punt"
"2020_01_DAL_LA_13","Punt","Turnover"
"2017_07_DAL_SF_13","Kickoff","Turnover"
"2021_07_DEN_CLE_4","Kickoff","Turnover"
"2020_03_CIN_PHI_20","Kickoff","Touchdown"
"2018_10_DET_CHI_6","Kickoff","Turnover"
"2016_12_JAX_BUF_4","Punt","Punt"
"2016_01_NE_ARI_13","Kickoff","Punt"
"2016_14_ATL_LA_9","Punt","Punt"
"2019_01_BUF_NYJ_7","Punt","Punt"
"2020_12_CLE_JAX_7","Kickoff","Touchdown"
"2017_10_SEA_ARI_24","Fumble","Punt"
"2019_08_CLE_NE_17","Punt","Punt"
"2016_01_CAR_DEN_12","Interception","Punt"
"2020_11_DAL_MIN_17","Kickoff","Touchdown"
"2018_17_DAL_NYG_3","Punt","Turnover"
"2017_08_LAC_NE_3","Punt","Touchdown"
"2021_11_NE_ATL_13","Punt","Turnover"
"2018_03_BUF_MIN_10","Kickoff","Punt"
"2019_03_CIN_BUF_12","Kickoff","Punt"
"2017_07_TEN_CLE_8","Kickoff","Turnover"
"2019_17_CLE_CIN_2","Kickoff","Touchdown"
"2020_13_CLE_TEN_6","Kickoff","Touchdown"
"2018_04_NO_NYG_11","Kickoff","Punt"
"2019_04_PHI_GB_17","Kickoff","Touchdown"
"2021_17_CLE_PIT_2","Punt","Punt"
"2020_11_TEN_BAL_10","Kickoff","Punt"
"2016_06_DEN_SD_14","Kickoff","Punt"
"2017_07_TEN_CLE_18","Punt","Field Goal"
"2017_16_CLE_CHI_1","Kickoff","Punt"
"2017_11_TB_MIA_1","Kickoff","Punt"
"2020_02_LA_PHI_9","Punt","Punt"
"2019_17_CLE_CIN_13","Punt","Punt"
"2017_07_KC_OAK_8","Kickoff","Field Goal"
"2019_15_CHI_GB_21","Punt","Turnover"
"2018_10_MIA_GB_13","Kickoff","Touchdown"
"2021_08_PIT_CLE_18","Punt","Turnover"
"2016_03_BAL_JAX_11","Punt","Touchdown"
"2018_09_PIT_BAL_11","Kickoff","Touchdown"
"2016_15_NO_ARI_3","Kickoff","Turnover"
"2017_04_NO_MIA_10","Kickoff","Punt"
"2017_13_TB_GB_12","Kickoff","Punt"
"2020_03_TB_DEN_18","Punt","Turnover"
"2019_03_NO_SEA_9","Kickoff","Turnover"
"2021_01_MIN_CIN_22","Kickoff","Punt"
"2021_15_ARI_DET_13","Fumble","Turnover"
"2019_03_DET_PHI_13","Punt","Punt"
"2017_08_DAL_WAS_5","Kickoff","Field Goal"
"2016_15_GB_CHI_10","Kickoff","Turnover"
"2016_15_CLE_BUF_7","Punt","Punt"
"2021_03_ATL_NYG_15","Punt","Punt"
"2019_03_LA_CLE_11","Fumble","Field Goal"
"2019_16_BAL_CLE_17","Kickoff","Touchdown"
"2019_06_ATL_ARI_3","Kickoff","Punt"
"2021_07_NYJ_NE_8","Kickoff","Turnover"
"2019_17_ATL_TB_1","Kickoff","Touchdown"
"2021_14_ATL_CAR_19","Fumble","Touchdown"
"2021_12_BUF_NO_14","Punt","Touchdown"
"2016_02_JAX_SD_16","Punt","Punt"
"2021_10_BAL_MIA_11","Punt","Punt"
"2017_17_GB_DET_15","Kickoff","Punt"
"2017_03_ATL_DET_3","Punt","Field Goal"
"2016_15_JAX_HOU_6","Punt","Field Goal"
"2020_06_HOU_TEN_9","Kickoff","Punt"
"2017_08_CHI_NO_13","Kickoff","Punt"
"2021_08_LA_HOU_16","Punt","Touchdown"
"2016_01_LA_SF_6","Punt","Turnover"
"2016_01_TB_ATL_12","Kickoff","Touchdown"
"2017_01_ATL_CHI_15","Punt","Touchdown"
"2017_06_GB_MIN_19","Interception","Field Goal"
"2016_16_DET_DAL_13","Interception","Touchdown"
"2017_14_DAL_NYG_12","Punt","Punt"
"2021_06_MIA_JAX_8","Kickoff","Punt"
"2017_17_CIN_BAL_10","Punt","Punt"
"2018_06_JAX_DAL_1","Kickoff","Punt"
"2017_09_IND_HOU_3","Kickoff","Punt"
"2017_08_MIN_CLE_8","Punt","Punt"
"2017_15_LA_SEA_28","Punt","Punt"
"2019_02_IND_TEN_8","Punt","Turnover"
"2018_16_KC_SEA_2","Punt","Touchdown"
"2018_02_MIA_NYJ_4","Punt","Turnover"
"2019_05_MIN_NYG_14","Kickoff","Turnover"
"2019_03_BAL_KC_13","Fumble","Punt"
"2019_16_PIT_NYJ_11","Kickoff","Turnover"
"2020_08_NE_BUF_9","Interception","Field Goal"
"2017_08_PIT_DET_20","Punt","Turnover"
"2018_16_NYG_IND_8","Kickoff","Field Goal"
"2018_04_NYJ_JAX_24","Punt","Turnover"
"2016_08_SD_DEN_13","Fumble","Field Goal"
"2018_17_ATL_TB_5","Punt","Punt"
"2017_06_LAC_OAK_15","Fumble","Turnover"
"2016_05_TB_CAR_2","Kickoff","Punt"
"2018_08_BAL_CAR_13","Fumble","Punt"
"2017_10_MIN_WAS_21","Punt","Field Goal"
"2018_07_CLE_TB_3","Kickoff","Punt"
"2016_16_DEN_KC_15","Punt","Turnover"
"2019_06_PIT_LAC_4","Kickoff","Turnover"
"2020_06_GB_TB_21","Punt","Punt"
"2020_12_SEA_PHI_2","Punt","Turnover"
"2019_15_BUF_PIT_4","Punt","Punt"
"2018_13_MIN_NE_20","Interception","Turnover"
"2017_01_CAR_SF_14","Kickoff","Turnover"
"2017_14_DAL_NYG_10","Kickoff","Punt"
"2017_15_GB_CAR_6","Interception","Punt"
"2017_15_PHI_NYG_5","Punt","Touchdown"
"2016_17_CAR_TB_17","Kickoff","Punt"
"2017_13_WAS_DAL_19","Kickoff","Touchdown"
"2019_14_MIA_NYJ_16","Punt","Field Goal"
"2020_07_JAX_LAC_6","Punt","Touchdown"
"2021_09_ATL_NO_3","Punt","Field Goal"
"2016_04_NYG_MIN_1","Kickoff","Punt"
"2019_12_MIA_CLE_18","Punt","Field Goal"
"2017_16_PIT_HOU_20","Punt","Punt"
"2021_11_NO_PHI_7","Kickoff","Punt"
"2017_16_IND_BAL_3","Kickoff","Field Goal"
"2017_10_CLE_DET_2","Punt","Field Goal"
"2019_15_BUF_PIT_12","Kickoff","Touchdown"
"2017_11_NE_OAK_3","Kickoff","Turnover"
"2019_06_ATL_ARI_16","Kickoff","Punt"
"2016_08_OAK_TB_19","Punt","Touchdown"
"2021_18_LAC_LV_21","Punt","Touchdown"
"2021_08_GB_ARI_9","Kickoff","Punt"
"2016_05_ATL_DEN_4","Kickoff","Punt"
"2016_12_SF_MIA_15","Punt","Touchdown"
"2020_01_GB_MIN_1","Kickoff","Field Goal"
"2021_18_NE_MIA_17","Punt","Touchdown"
"2016_16_ATL_CAR_21","Punt","Turnover"
"2016_10_LA_NYJ_17","Punt","Punt"
"2020_07_SEA_ARI_10","Kickoff","Touchdown"
"2021_04_PIT_GB_19","Fumble","Touchdown"
"2016_10_SF_ARI_15","Fumble","Field Goal"
"2020_03_TB_DEN_13","Kickoff","Punt"
"2017_05_GB_DAL_5","Punt","Touchdown"
"2020_16_CHI_JAX_17","Punt","Touchdown"
"2021_05_SF_ARI_18","Kickoff","Field Goal"
"2019_10_LAC_OAK_9","Kickoff","Touchdown"
"2018_02_DET_SF_10","Punt","Punt"
"2021_18_DAL_PHI_5","Kickoff","Field Goal"
"2020_11_CIN_WAS_7","Kickoff","Punt"
"2018_10_JAX_IND_10","Kickoff","Field Goal"
"2019_11_NE_PHI_18","Punt","Punt"
"2020_10_JAX_GB_5","Punt","Punt"
"2021_15_ARI_DET_5","Punt","Punt"
"2020_04_NYG_LA_2","Punt","Touchdown"
"2018_07_CLE_TB_1","Kickoff","Punt"
"2020_12_MIA_NYJ_16","Punt","Turnover"
"2017_13_DEN_MIA_5","Kickoff","Punt"
"2016_08_NYJ_CLE_15","Kickoff","Punt"
"2017_03_KC_LAC_2","Interception","Touchdown"
"2018_10_ATL_CLE_10","Fumble","Touchdown"
"2019_12_SEA_PHI_25","Punt","Touchdown"
"2020_06_BAL_PHI_25","Kickoff","Touchdown"
"2017_12_GB_PIT_9","Punt","Punt"
"2018_12_PIT_DEN_4","Kickoff","Turnover"
"2019_01_LA_CAR_19","Punt","Touchdown"
"2018_17_CAR_NO_3","Punt","Touchdown"
"2019_07_PHI_DAL_3","Kickoff","Turnover"
"2021_18_CHI_MIN_8","Kickoff","Punt"
"2017_16_MIA_KC_15","Fumble","Turnover"
"2017_01_ARI_DET_4","Punt","Punt"
"2019_01_LA_CAR_12","Punt","Field Goal"
"2020_01_LAC_CIN_24","Punt","Field Goal"
"2018_12_OAK_BAL_9","Punt","Turnover"
"2016_02_TB_ARI_11","Fumble","Touchdown"
"2021_07_CIN_BAL_26","Fumble","Turnover"
"2021_01_NYJ_CAR_4","Punt","Punt"
"2021_04_KC_PHI_12","Kickoff","Touchdown"
"2020_17_JAX_IND_8","Punt","Punt"
"2018_13_DEN_CIN_7","Punt","Field Goal"
"2021_02_DAL_LAC_3","Interception","Turnover"
"2020_17_WAS_PHI_1","Kickoff","Punt"
"2018_05_MIA_CIN_6","Kickoff","Field Goal"
"2021_03_CIN_PIT_18","Punt","Field Goal"
"2018_09_ATL_WAS_1","Kickoff","Punt"
"2020_15_HOU_IND_8","Kickoff","Punt"
"2017_05_SEA_LA_4","Punt","Punt"
"2017_14_WAS_LAC_19","Punt","Punt"
"2017_01_KC_NE_10","Punt","Touchdown"
"2016_12_KC_DEN_1","Kickoff","Punt"
"2019_04_WAS_NYG_3","Kickoff","Punt"
"2021_11_NO_PHI_6","Punt","Touchdown"
"2016_02_NO_NYG_20","Punt","Punt"
"2020_13_CIN_MIA_20","Fumble","Turnover"
"2021_07_NYJ_NE_20","Punt","Touchdown"
"2018_10_JAX_IND_3","Punt","Punt"
"2018_11_KC_LA_13","Kickoff","Turnover"
"2019_15_MIA_NYG_8","Punt","Turnover"
"2020_16_CLE_NYJ_24","Fumble","Field Goal"
"2019_09_DAL_NYG_4","Kickoff","Punt"
"2019_13_NYJ_CIN_5","Kickoff","Punt"
"2018_14_NYJ_BUF_15","Interception","Punt"
"2018_13_SF_SEA_15","Kickoff","Punt"
"2016_02_NYJ_BUF_12","Kickoff","Punt"
"2021_04_TEN_NYJ_22","Fumble","Punt"
"2019_06_PIT_LAC_15","Interception","Touchdown"
"2021_05_LA_SEA_6","Interception","Turnover"
"2020_03_CIN_PHI_16","Kickoff","Turnover"
"2021_11_HOU_TEN_20","Punt","Turnover"
"2019_16_LA_SF_17","Punt","Punt"
"2020_05_MIN_SEA_16","Kickoff","Touchdown"
"2018_15_SEA_SF_14","Punt","Punt"
"2020_16_MIN_NO_4","Kickoff","Punt"
"2016_12_KC_DEN_11","Kickoff","Field Goal"
"2016_15_MIA_NYJ_2","Kickoff","Punt"
"2021_12_CHI_DET_3","Kickoff","Punt"
"2017_10_GB_CHI_17","Kickoff","Touchdown"
"2017_12_LAC_DAL_6","Punt","Field Goal"
"2019_02_PHI_ATL_16","Punt","Turnover"
"2017_03_SEA_TEN_10","Kickoff","Punt"
"2018_07_CLE_TB_28","Interception","Punt"
"2021_06_ARI_CLE_2","Punt","Touchdown"
"2021_18_LAC_LV_11","Kickoff","Field Goal"
"2017_06_MIA_ATL_13","Kickoff","Turnover"
"2021_18_TEN_HOU_1","Kickoff","Punt"
"2018_09_DET_MIN_4","Punt","Field Goal"
"2018_06_IND_NYJ_13","Interception","Field Goal"
"2020_05_NYG_DAL_9","Kickoff","Touchdown"
"2020_12_LAC_BUF_7","Punt","Punt"
"2020_13_BUF_SF_15","Kickoff","Touchdown"
"2019_03_TEN_JAX_16","Fumble","Field Goal"
"2018_15_ARI_ATL_5","Kickoff","Punt"
"2019_09_TB_SEA_16","Kickoff","Field Goal"
"2020_02_NE_SEA_3","Kickoff","Touchdown"
"2017_15_CHI_DET_10","Fumble","Field Goal"
"2016_12_CIN_BAL_3","Punt","Field Goal"
"2019_01_BAL_MIA_21","Kickoff","Punt"
"2018_09_PIT_BAL_8","Kickoff","Punt"
"2021_18_DAL_PHI_18","Interception","Touchdown"
"2019_08_NYJ_JAX_20","Interception","Touchdown"
"2021_14_SF_CIN_7","Kickoff","Punt"
"2017_16_PIT_HOU_19","Punt","Punt"
"2016_16_NYJ_NE_20","Interception","Touchdown"
"2021_04_ARI_LA_4","Interception","Touchdown"
"2016_03_ARI_BUF_19","Punt","Field Goal"
"2016_05_CIN_DAL_5","Punt","Touchdown"
"2019_07_MIN_DET_11","Kickoff","Touchdown"
"2016_15_JAX_HOU_21","Kickoff","Punt"
"2019_16_NYG_WAS_7","Punt","Punt"
"2017_04_LA_DAL_2","Kickoff","Field Goal"
"2017_13_DEN_MIA_17","Punt","Turnover"
"2017_06_NE_NYJ_1","Kickoff","Touchdown"
"2018_11_DEN_LAC_7","Interception","Turnover"
"2021_06_MIA_JAX_2","Kickoff","Field Goal"
"2020_01_IND_JAX_7","Kickoff","Touchdown"
"2016_17_CHI_MIN_19","Fumble","Punt"
"2019_13_CHI_DET_6","Punt","Punt"
"2019_01_CIN_SEA_2","Punt","Punt"
"2020_16_ATL_KC_6","Punt","Turnover"
"2018_15_MIA_MIN_4","Kickoff","Punt"
"2018_09_PIT_BAL_15","Punt","Field Goal"
"2019_16_DET_DEN_7","Kickoff","Touchdown"
"2018_07_MIN_NYJ_27","Kickoff","Touchdown"
"2020_03_NYJ_IND_6","Kickoff","Turnover"
"2021_08_MIA_BUF_2","Punt","Field Goal"
"2018_04_BAL_PIT_8","Fumble","Field Goal"
"2020_01_TB_NO_19","Punt","Punt"
"2019_05_BAL_PIT_5","Kickoff","Touchdown"
"2016_02_ATL_OAK_19","Kickoff","Touchdown"
"2016_06_LA_DET_3","Kickoff","Punt"
"2020_15_PHI_ARI_22","Fumble","Punt"
"2021_14_NYG_LAC_1","Kickoff","Punt"
"2019_07_OAK_GB_7","Kickoff","Turnover"
"2017_11_BAL_GB_4","Interception","Field Goal"
"2018_12_SEA_CAR_16","Kickoff","Touchdown"
"2018_14_DET_ARI_11","Punt","Punt"
"2021_10_BAL_MIA_15","Punt","Punt"
"2016_03_CHI_DAL_14","Fumble","Field Goal"
"2018_15_DET_BUF_14","Fumble","Punt"
"2020_09_LV_LAC_6","Kickoff","Punt"
"2021_14_ATL_CAR_17","Kickoff","Turnover"
"2018_11_TB_NYG_19","Kickoff","Touchdown"
"2018_04_MIA_NE_11","Kickoff","Punt"
"2020_15_CLE_NYG_10","Punt","Touchdown"
"2016_17_CAR_TB_20","Punt","Turnover"
"2017_10_NYJ_TB_13","Kickoff","Punt"
"2021_07_HOU_ARI_7","Kickoff","Touchdown"
"2016_04_CAR_ATL_19","Punt","Touchdown"
"2016_13_TB_SD_1","Kickoff","Touchdown"
"2020_15_KC_NO_3","Punt","Punt"
"2018_03_SF_KC_13","Punt","Touchdown"
"2017_05_MIN_CHI_4","Punt","Punt"
"2016_13_SF_CHI_4","Punt","Punt"
"2018_04_KC_DEN_8","Kickoff","Punt"
"2016_16_IND_OAK_2","Punt","Punt"
"2018_17_IND_TEN_3","Kickoff","Punt"
"2016_12_CAR_OAK_15","Kickoff","Turnover"
"2018_01_KC_LAC_10","Kickoff","Punt"
"2018_04_CLE_OAK_16","Interception","Touchdown"
"2021_09_DEN_DAL_8","Punt","Field Goal"
"2016_03_CLE_MIA_3","Fumble","Touchdown"
"2021_09_LAC_PHI_6","Kickoff","Turnover"
"2020_11_ARI_SEA_2","Kickoff","Punt"
"2018_09_DET_MIN_12","Punt","Punt"
"2020_04_NYG_LA_19","Punt","Turnover"
"2018_02_NYG_DAL_4","Kickoff","Punt"
"2016_06_CIN_NE_5","Fumble","Punt"
"2018_07_MIN_NYJ_13","Fumble","Punt"
"2021_13_JAX_LA_5","Punt","Punt"
"2020_05_MIA_SF_12","Interception","Field Goal"
"2020_15_HOU_IND_15","Kickoff","Turnover"
"2016_06_DAL_GB_14","Interception","Field Goal"
"2019_14_NYG_PHI_19","Punt","Touchdown"
